district_name,state_name,grade_10_avg_performance,g3_lang,g3_math,g3_evs,g5_lang,g5_math,g5_evs,g8_lang,g8_math,g8_sci,g8_sst,g3_avg,g5_avg,g8_avg,growth_g3_g5,growth_g5_g8,performance_std,Performance_Class,state_encoded
Kolasib,Mizoram,29.763539616666662,60.284237000000005,54.6964315,60.0709,46.91743,35.86722053333333,41.001860538461536,45.96559,28.89377835,34.3442505,34.494772272727275,58.350522833333336,41.26217035726496,35.92459778068182,-17.08835247606838,-5.337572576583135,11.714830954988832,Low,24
Kolhapur,Maharashtra,43.58681124,71.493025,63.67355858333334,68.4284397,62.407112,48.91827286666667,51.95465661538461,69.925285,38.953364,46.732118750000005,45.67088995454546,67.8650077611111,54.42668049401709,50.32041442613637,-13.43832726709401,-4.106266067880725,9.176626250492706,High,21
Kolkata,West Bengal,44.76916204333334,73.819772,62.92130475,68.5905231,68.50741,51.5100152,57.946989692307696,65.9458,42.207433300000005,47.068455416666666,46.28561409090909,68.44386661666665,59.32147163076922,50.37682570189394,-9.12239498589743,-8.944645928875282,9.03366618532903,High,36
Kollam,Kerala,41.23003478333333,75.143175,66.52600199999999,70.9488992,62.972775,48.46492033333333,51.87224830769231,58.08854,33.18367105,40.32372566666667,37.08350977272728,70.87269206666666,54.43664788034187,42.169861622348485,-16.436044186324786,-12.266786257993388,14.401794269635262,High,17
Komaram Bheem,Telangana,31.387930470000004,43.616861,36.86973916666667,36.920297062500005,35.2105655,27.7414766,29.972063846153844,39.1882,27.3586245,30.99665608333333,29.799238181818183,38.92732062222223,30.155935148717948,31.83567969128788,-8.771385473504278,1.6797445425699316,4.655643814167895,Low,32
Kondagaon,Chhattisgarh,30.394913826666663,48.29869,41.85453941666667,50.4991171,40.164272,29.365757666666664,37.21122730769231,44.596565,26.84353685,32.67832716666667,32.71917009090909,46.88411550555556,35.580418991452994,34.20939977689393,-11.303696514102567,-1.3710192145590625,6.95583289252034,Low,6
Koppal,Karnataka,41.29130189333333,67.846833,61.48669916666666,63.0562436,68.379715,56.88477686666667,56.761729769230776,54.408283,41.96751345,43.2084175,45.44056377272727,64.12992525555555,60.67540721196582,46.256194430681816,-3.4545180435897294,-14.419212781284005,9.480837214661587,High,16
Koraput,Odisha,37.76117637666666,64.0829575,58.44690308333333,59.7592854,46.320522,40.89921186666667,41.90341392307692,47.352177,38.93325045,37.22965658333333,37.340377318181815,60.76304866111112,43.04104926324786,40.21386533787879,-17.721999397863257,-2.827183925369077,11.138006755082204,Medium,26
Korba,Chhattisgarh,33.238049870000005,51.4272365,44.75950125,49.6410338,46.833805,35.399533266666666,41.94948430769231,50.28812,29.02470605,34.40490716666667,34.85137718181818,48.60925718333333,41.394274191452986,37.14227759962121,-7.214982991880348,-4.251996591831777,5.7969399307356175,Low,6
Koriya,Chhattisgarh,30.687150856666666,44.669458000000006,40.05656533333333,43.790756,44.73271,37.332534933333335,39.805323615384616,47.05312,29.82587365,34.7599745,33.80416922727273,42.83892644444444,40.62352284957265,36.36078434431818,-2.215403594871788,-4.262738505254468,3.2925491067403017,Low,6
Kota,Rajasthan,44.43873220666667,64.195596,57.41829516666667,59.4038634,62.418407,49.4772404,53.54157753846154,61.64688,42.29035155,44.26300916666667,44.42915213636363,60.33925152222222,55.14574164615385,48.15734821325758,-5.193509876068369,-6.988393432896274,6.11295013113869,High,29
Kottayam,Kerala,43.50059624666667,74.37557000000001,61.37003533333333,68.5187887,55.65062,39.39844986666667,46.552355,59.739388,33.33920355,42.41982925,37.69433427272728,68.08813134444445,47.20047495555556,43.29818876818182,-20.88765638888889,-3.90228618737374,13.32956163221968,High,17
Kozhikode,Kerala,37.30895981,59.9263305,49.20408366666667,54.6165534,47.876514,35.55226193333333,39.58760915384615,52.72251,28.95288765,37.26567575,33.93486531818182,54.58232252222223,41.005461695726495,38.21898467954546,-13.576860826495732,-2.7864770161810384,8.754564803740172,Medium,17
Kra Dadi,Arunachal Pradesh,40.90557835833334,58.33036,47.810996,55.6749288,59.11411,41.5081102,48.47269692307692,54.746246,29.829675200000004,38.02147583333333,38.64717645454545,53.9387616,49.69830570769231,40.3111433719697,-4.240455892307693,-9.387162335722609,6.973906861302827,High,2
Krishna,Andhra Pradesh,37.23893182333334,53.4216875,49.56586008333333,52.42277800000001,42.340755,35.57002653333333,36.32217623076923,50.34272,32.3610125,34.457060250000005,33.28777027272727,51.80344186111112,38.07765258803419,37.61214075568182,-13.725789273076929,-0.4655118323523695,8.062330303123,Medium,1
Krishnagiri,Tamil Nadu,35.431697656666664,63.472118,58.020215666666665,61.4695638,53.84834,45.66028026666667,47.65616884615385,44.392654,31.4056748,32.29304466666667,33.338837363636365,60.987299155555554,49.05492970427351,35.35755270757576,-11.932369451282042,-13.697376996697756,12.8249982475586,Medium,31
Kulgam,Jammu & Kashmir,37.11185685333333,62.881632,59.01468508333334,58.5656852,57.201946,48.245818666666665,51.87610146153846,53.23274,37.30112185,41.31207725,39.09075963636364,60.15400076111112,52.44128870940171,42.73417468409091,-7.712712051709403,-9.7071140253108,8.728920613365304,Medium,14
Kullu,Himachal Pradesh,36.46873336,61.941307,52.345712166666665,60.253972,49.570354,36.74764,41.095278,55.059067,31.98505715,38.33397825,36.914440954545455,58.18033038888888,42.47109066666667,40.57313583863636,-15.709239722222216,-1.897954828030308,9.66433085379712,Medium,13
Kupwara,Jammu & Kashmir,34.37913900333333,59.014532,54.03992908333333,55.8378793,58.16416,48.22680846666667,52.63594192307692,53.13404,37.013698,42.110631,39.419482136363634,56.29744679444445,53.00897012991453,42.91946278409091,-3.2884766645299166,-10.08950734582362,6.971163143453436,Low,14
Kurnool,Andhra Pradesh,36.38994219333333,52.079167,46.78017991666667,48.1673,47.714237,39.146218866666665,40.79716215384615,45.51008,32.7177279,33.53901116666666,33.18213981818182,49.00888230555555,42.55253934017094,36.23723972121212,-6.456342965384614,-6.315299618958818,6.385951091603444,Medium,1
Kurukshetra,Haryana,44.07439100333333,55.603875,50.07170958333333,51.9362106,58.976116,45.49538273333334,49.74858230769231,59.186337,37.2439671,41.80703708333333,39.69375163636364,52.53726506111111,51.40669368034188,44.48277320492424,-1.1305713807692257,-6.923920475417638,4.360690034430762,High,12
Kurung Kumey,Arunachal Pradesh,36.29733805333333,52.255998000000005,42.57395133333333,51.4157614,52.05414,36.285978066666665,42.89005292307692,47.03287,28.886803,33.96168983333333,34.871178863636366,48.74857024444445,43.743390329914526,36.188135424242425,-5.005179914529919,-7.555254905672101,6.323214181873005,Medium,2
Kushinagar,Uttar Pradesh,32.330912080000004,51.6227475,46.90222958333334,49.3047492,49.827858,40.18030073333333,43.38560584615384,41.618816,29.08575955,33.37771241666667,33.468110045454544,49.27657542777778,44.46458819316239,34.3875995030303,-4.811987234615387,-10.07698869013209,7.5980537671922,Low,34
Lahul & Spiti,Himachal Pradesh,46.600932533333335,61.441426500000006,48.79451433333333,62.30357300000001,47.36425,34.2969142,41.18420315384616,62.720726,33.256806025,39.65597008333334,33.93566281818182,57.51317127777778,40.94845578461538,42.39229123162879,-16.564715493162396,1.4438354470134058,9.175288129331356,High,13
Lakhimpur,Assam,33.02517773666666,58.20356,53.89478275,57.7322983,57.280087,48.2818958,51.57216292307693,49.190525,35.04703405,38.162103083333335,38.59472445454546,56.610213683333335,52.37804857435898,40.2485966469697,-4.232165108974357,-12.129451927389276,8.4925196262465,Low,3
Lakhisarai,Bihar,32.86648379666667,53.197518,46.37877741666667,46.8774734,48.171608,36.54617333333333,38.50267761538461,48.21768,36.2318743,36.2726735,35.605349181818184,48.8179229388889,41.07348631623932,39.08189424545455,-7.74443662264958,-1.991592070784769,5.143490907578006,Low,4
Lakshadweep,Lakshadweep,36.68828985333333,58.575047,51.021385,57.2428359,50.45904,42.17086906666667,43.58090430769231,54.67608,33.67628715,38.101492416666666,35.363572272727275,55.61308929999999,45.40360445811965,40.45435795984849,-10.20948484188034,-4.949246498271165,7.729982292779689,Medium,19
Lalitpur,Uttar Pradesh,32.53059616666667,60.0889935,54.41868633333333,59.5820753,54.30904,47.49254486666667,50.59324207692308,49.775585,35.3723838,35.766756916666665,37.79066022727273,58.02991837777777,50.79827564786325,39.67634648598485,-7.231642729914519,-11.121929161878398,9.245247121649207,Low,34
Latehar,Jharkhand,33.810133225,52.251242,47.07477041666667,49.8630057,46.135303,35.11055233333333,40.93312107692308,38.62527,29.4507886,32.021187,33.59974531818182,49.72967270555555,40.72632547008547,33.424247729545456,-9.00334723547008,-7.302077740540014,8.167491295981797,Low,15
Latur,Maharashtra,38.919467886666666,60.204932,54.84249733333333,58.28179239999999,54.839493,43.885002666666665,47.56545376923077,57.058823,34.11544295,39.93224325,40.25481340909091,57.77640724444444,48.76331647863248,42.840330652272726,-9.013090765811969,-5.922985826359749,7.521125250688261,High,21
Lawngtlai,Mizoram,29.95597576,66.9979725,56.85380683333333,63.0459975,45.573112,38.68515973333333,39.67329938461538,39.710423,27.23229755,33.004429916666666,30.24663986363636,62.29925894444444,41.31052370598291,32.548447582575754,-20.98873523846153,-8.762076123407155,15.28840389310426,Low,24
Leh (Ladakh),Ladakh,41.76697338,59.8438395,45.8747615,55.368295,56.94874,41.17467046666666,48.231955538461534,64.91697,35.5607927,40.85253383333333,38.97091290909091,53.69563200000001,48.7851220017094,45.07530236060606,-4.910509998290614,-3.709819641103337,4.324078963676196,High,18
Lepa Rada,Arunachal Pradesh,34.76581451833333,56.9712485,49.237776,59.8679192,54.537388,42.73925713333333,50.35462046153846,52.4437,29.3796481,40.2076855,35.06803222727273,55.35898123333334,49.21042186495726,39.274766456818185,-6.148559368376077,-9.935655408139077,8.116074540408446,Medium,2
Lohardaga,Jharkhand,34.99920726,53.185762,49.6453905,56.4439513,49.552185,36.800847866666665,42.2128986923077,48.9475,32.521441,34.47689875,35.81090977272727,53.09170126666667,42.855310519658126,37.939187380681815,-10.236390747008542,-4.91612313897631,7.730358328348307,Medium,15
Lohit,Arunachal Pradesh,33.27090298666667,42.352073,37.723094333333336,43.0207693,49.210606,36.05592866666667,43.165647846153846,49.252728,28.85632475,36.643090666666666,34.33344390909091,41.031978877777775,42.81072750427351,37.27139683143939,1.7787486264957335,-5.539330672834119,2.8281356729155207,Low,2
Longding,Arunachal Pradesh,34.172659010000004,42.133335,36.9471895,42.2928867,38.7583,30.132785466666668,35.096258538461534,42.230534,27.1243922,31.127748666666665,27.198477,40.45780373333333,34.6624480017094,31.920287966666663,-5.795355731623928,-2.742160035042737,4.358798863217821,Low,2
Longleng,Nagaland,36.885119886666665,63.54505999999999,52.65289633333333,60.4481121,51.230164,33.41101833333333,43.831837692307694,46.467724,29.8740696,34.86485033333333,36.94880795454546,58.88202281111111,42.82434000854701,37.0388629719697,-16.057682802564095,-5.785477036577312,11.316982469477791,Medium,25
Lower Dibang Valley,Arunachal Pradesh,41.65084559666667,50.593065,39.17390608333333,47.2804384,49.471413,37.52443086666666,42.760234,59.531303,32.2483794,39.58569908333333,38.33108440909091,45.68246982777777,43.25202595555555,42.42411647310606,-2.43044387222222,-0.8279094824494919,1.6935838780060823,High,2
Lower Siang,Arunachal Pradesh,34.200908813333335,51.863079,42.08146241666667,53.061292,42.97908,36.90354706666667,39.89661707692308,46.3229,30.20198695,34.36725658333334,35.0353745,49.00194447222222,39.92641471452992,36.48187950833333,-9.0755297576923,-3.4445352061965906,6.467638542124996,Low,2
Lower Subansiri,Arunachal Pradesh,47.05159235333333,50.145456,41.77688641666666,49.3615019,58.171913,36.57921926666667,47.52367515384616,64.86596,35.4864604,45.872808,41.253192863636365,47.09461477222222,47.42493580683762,46.86960531590909,0.3303210346153946,-0.5553304909285259,0.2793245410791997,High,2
Lucknow,Uttar Pradesh,39.55092626666667,54.435071,44.941122416666666,51.994138,54.08008,40.89838993333333,45.15759153846154,52.973488,34.0304326,38.311484,37.47074045454545,50.45677713888889,46.71202049059829,40.69653626363636,-3.744756648290597,-6.015484226961931,4.923947514997404,High,34
Ludhiana,Punjab,49.300075666666665,75.58148700000001,70.99079783333333,74.90708950000001,67.20282,58.2769512,58.327536076923074,62.794064,49.7101768,47.60695233333333,48.63191413636363,73.82645811111112,61.26910242564102,52.70214254242424,-12.5573556854701,-8.566959883216782,10.624787775900286,High,28
Lunglei,Mizoram,28.367889236666667,58.0575475,49.3429475,55.5921852,50.414112,36.72933506666666,41.56419976923077,46.396008,29.95318445,35.49440608333333,33.8687935,54.3308934,42.902548945299145,36.428098008333336,-11.428344454700856,-6.474450936965809,9.064910872390955,Low,24
Madhepura,Bihar,32.32671580333333,55.9503215,53.29775875000001,53.6566167,61.9412,57.0734278,54.26991315384616,43.48013,37.57095825,36.90732341666666,39.144391818181816,54.30156565000001,57.76151365128205,39.27570087121212,3.459948001282044,-18.485812780069928,9.827454118113794,Low,4
Madhubani,Bihar,33.06198321666667,59.4706435,56.58946375,57.71453340000001,51.01546,44.87592966666667,47.016705384615385,45.741825,38.1408016,36.898467333333336,38.41952977272727,57.92488021666667,47.636031683760685,39.80015592651516,-10.288848532905988,-7.835875757245525,9.089985181598465,Low,4
Madurai,Tamil Nadu,36.20027241333334,59.9214515,55.099347,59.15453599999999,50.501892,43.77621366666666,46.65909607692308,45.44322,29.82468645,33.26478733333334,31.964085363636364,58.05844483333334,46.97906724786325,35.12419478674243,-11.079377585470093,-11.85487246112082,11.46931001957262,Medium,31
Mahabubabad,Telangana,35.00753029,42.8334085,38.10375275,39.7730558,37.013496,32.301704066666666,31.67293976923077,39.49685,30.1405404,29.6877975,30.377641590909093,40.23673901666667,33.66271327863248,32.425707372727274,-6.574025738034187,-1.2370059059052068,4.19841663325201,Medium,32
Mahabubnagar,Telangana,34.331902760000006,54.1065595,49.992150333333335,50.837616100000005,39.39167,32.52164153333333,36.28618676923077,47.44496,32.570231050000004,33.9447255,33.16686068181818,51.645441977777786,36.06649943418804,36.78169430795455,-15.578942543589749,0.7151948737665066,8.79532024503285,Low,32
Maharajganj,Uttar Pradesh,31.34718315,53.3633285,47.87046308333333,50.3607056,48.519753,38.577559533333336,42.15671915384616,42.070335,31.104072,33.03477425,33.688587363636366,50.53149906111111,43.08467722905983,34.97444215340909,-7.446821832051278,-8.110235075650735,7.780885639502634,Low,34
Mahasamund,Chhattisgarh,37.00896137333333,62.628692,54.05148766666667,58.6255585,53.533356,42.77087053333333,47.14433738461538,57.4225,39.7217861,41.40559366666667,42.96860813636364,58.43524605555556,47.81618797264957,45.37962197575757,-10.619058082905989,-2.436565996892,6.942028624476929,Medium,6
Mahe,Puducherry,43.52783538,65.496992,56.2198455,63.312840900000005,63.94344,44.4446408,50.85433684615384,65.29211,34.18494515,42.98517816666666,36.26269868181818,61.67655946666667,53.08080588205129,44.6812329996212,-8.59575358461538,-8.399572882430085,8.497851944424339,High,27
Mahendragarh,Haryana,49.91450021,51.4502625,49.82458383333333,49.0592873,59.350643,56.143244933333335,52.73114469230769,69.21693,49.7101768,50.00754683333333,47.025398136363634,50.11137787777778,56.07501087521367,55.10623822992424,5.963632997435894,-0.9687726452894267,3.200314278937097,High,12
Mahesana,Gujarat,35.64143426,65.5961275,61.33209625,65.126014,59.604557,50.50317233333333,52.99888923076923,59.802505,38.53806325,42.969121916666666,39.323023454545456,64.01807925,54.36887285470086,45.15817840530303,-9.64920639529914,-9.210694449397836,9.43080003827045,Medium,11
Mahisagar,Gujarat,34.71269298333333,67.3523815,59.84520966666667,62.10351490000001,59.405056,49.5675206,56.440444923076925,57.896675,43.3891797,43.41144725,43.618013454545455,63.1003686888889,55.13767384102564,47.078828851136365,-7.962694847863261,-8.058844989889273,8.010818004256734,Medium,11
Mahoba,Uttar Pradesh,32.56622851,49.34196,44.960174916666666,47.2474794,47.309464,41.1367738,42.45183546153847,50.60855,38.25328645,36.1576135,38.31395218181819,47.18320477222222,43.63269108717949,40.83335053295455,-3.5505136850427306,-2.7993405542249405,3.1823236747736634,Low,34
Mainpuri,Uttar Pradesh,31.294217626666665,54.716076,48.550783583333335,53.8140938,51.296894,40.445866333333335,44.19194253846154,42.325794,29.40084265,31.13147383333333,31.41821827272727,52.36031779444445,45.31156762393163,33.56908218901515,-7.048750170512818,-11.742485434916482,9.492816395695256,Low,34
Majuli,Assam,35.645464700000005,69.884147,66.68860566666667,68.0639034,61.765877,53.2040496,55.97572707692307,54.975418,35.6377787,40.5125585,40.85536172727273,68.21221868888888,56.981884558974365,42.99527923181819,-11.230334129914516,-13.986605327156177,12.63355036420038,Medium,3
Malappuram,Kerala,39.71602470999999,71.61276,63.229532416666665,68.1562045,55.29439,42.778509666666665,47.834223692307695,54.97603,29.94632575,37.243497,34.76013309090909,67.66616563888888,48.63570778632479,39.23149646022728,-19.030457852564098,-9.40421132609751,14.486360987977896,High,17
Maldah,West Bengal,35.97278376999999,63.5129395,57.24291349999999,59.586215800000005,58.336338,48.43808413333333,52.14618599999999,48.521797,37.43571745,38.44284816666667,38.76956918181818,60.11402293333333,52.97353604444445,40.79248294962121,-7.140486888888887,-12.181053094823234,9.769736561199958,Medium,36
Malkangiri,Odisha,31.881067723333334,54.812038,54.13509058333333,56.2216147,51.28778,45.235284533333335,46.10590484615385,44.58467,33.42437175,34.196905083333334,33.13473459090909,55.05624776111111,47.542989793162384,36.3351703560606,-7.513257967948725,-11.207819437101785,9.42110220934467,Low,26
Mamit,Mizoram,30.68221009,75.8008725,66.23888091666667,72.11267810000001,55.8163,43.9274372,47.64121123076923,44.989,32.30546025,34.936097499999995,37.31852322727273,71.38414383888889,49.128316143589736,37.387270244318174,-22.255827695299157,-11.741045899271562,17.267317102051813,Low,24
Mancherial,Telangana,35.65693352,50.017502,47.40673375,45.7857707,42.72655,36.332482866666666,37.905979692307696,46.626442,28.7589399,33.14416191666667,31.90950631818182,47.73666881666667,38.98833751965813,35.10976253371212,-8.748331297008548,-3.8785749859460026,6.468067803735806,Medium,32
Mandi,Himachal Pradesh,37.64897384666666,62.016055,52.15260125,59.942871100000005,55.761887,40.60811366666667,46.62508676923077,56.704876,33.213980500000005,39.34155308333333,36.88526022727273,58.03717578333334,47.66502914529914,41.53641745265152,-10.372146638034195,-6.128611692647624,8.340826624179272,Medium,13
Mandla,Madhya Pradesh,32.886161959999995,60.315430000000006,54.884177666666666,59.5428058,58.527775,46.310891,51.270313461538464,49.515705,33.9128384,37.649915666666665,35.95131631818182,58.24747115555556,52.03632648717949,39.25744384621212,-6.211144668376072,-12.778882640967367,9.682452313788446,Low,20
Mandsaur,Madhya Pradesh,34.467611289999994,55.7135165,49.21903433333333,55.761744,51.158062,43.180777133333336,47.0444006923077,53.023537,35.9796136,36.869120333333335,37.47853168181818,53.56476494444444,47.12774660854701,40.83770065378788,-6.437018335897434,-6.29004595475913,6.36367358041154,Low,20
Mandya,Karnataka,39.44106738333333,59.022107000000005,52.90064358333333,55.7229368,60.59643,49.0134492,50.52422584615385,47.98933,33.9636517,37.043036916666665,37.995456318181816,55.88189579444444,53.37803501538462,39.24786873371213,-2.5038607790598206,-14.130166281672494,8.968665584557932,High,16
Mansa,Punjab,51.19784616333333,73.51807,67.25722825,68.8721149,65.14804,59.41401153333334,57.23265146153846,66.01779,49.7101768,50.00590083333333,48.93962199431819,69.88247104999999,60.59823433162393,54.64498265151515,-9.284236718376064,-5.953251680108778,7.679185174911903,High,28
Mathura,Uttar Pradesh,38.44750969666666,62.008013000000005,55.95112783333334,58.7416111,58.77703,49.28064953333333,52.77750607692308,54.245262,37.53514095,37.743572,39.34004259090909,58.90025064444445,53.61172853675214,42.21600438522727,-5.288522107692309,-11.395724151524869,8.52638129825504,High,34
Mau,Uttar Pradesh,33.045183003333335,55.282408,53.13541333333333,55.9508864,53.515377,41.4977608,45.83052507692308,48.47918,38.9258818,38.3577265,39.688809681818185,54.78956924444444,46.94788762564102,41.36289949545454,-7.84168161880342,-5.584988130186481,6.744868711020794,Low,34
Mayurbhanj,Odisha,31.95710191333333,53.8348175,47.00075591666666,50.83094,38.774254,31.26716473333333,33.04354261538462,42.262466,27.8611287,31.930412333333333,29.71902695454545,50.55550447222222,34.36165378290598,32.9432584969697,-16.193850689316236,-1.4183952859362847,9.784714726107524,Low,26
Medak,Telangana,32.085432850000004,37.848484,34.00323408333333,36.920297062500005,35.2105655,29.46028633333333,30.72244946153846,42.11559,32.98999445,32.5405965,32.426463363636366,36.00775949444445,31.535564598290595,35.01816107840909,-4.472194896153855,3.4825964801184988,2.349053371663361,Low,32
Medchal,Telangana,39.97546776666667,47.912355,41.569837416666665,46.5784871,46.460876,36.82268080000001,40.40133123076923,55.873035,31.5424013,37.38392775,34.98092359090909,45.35355983888888,41.228296010256415,39.94507191022728,-4.12526382863247,-1.2832241000291376,2.825957283859676,High,32
Meerut,Uttar Pradesh,36.1015774,61.2019165,51.58314991666666,57.0722168,51.829124,39.908651733333336,44.857707,50.82756,32.7594649,35.82647191666667,35.480312954545454,56.61909440555556,45.53182757777778,38.72345244280302,-11.087266827777777,-6.80837513497476,9.032676411672544,Medium,34
Middle And North Andamans,Andaman & Nicobar Islands,39.076821986666666,61.5232075,58.040192,62.90577929999999,58.182526,49.36772286666667,54.965451615384616,50.01506,33.32862735,39.88178583333333,35.27780186363636,60.8230596,54.17190016068376,39.62581876174242,-6.651159439316245,-14.546081398941332,10.840890377846645,High,0
Mirzapur,Uttar Pradesh,33.93068398999999,61.1166725,56.05877583333333,57.9797871,55.276646,47.513553,49.80498553846154,47.635597,36.026086250000006,35.74717066666667,36.655652318181815,58.38507847777777,50.86506151282052,39.01612655871212,-7.52001696495725,-11.848934954108394,9.764768414586298,Low,34
Moga,Punjab,50.75856043666666,78.0067325,66.48357966666667,70.8374303,71.57874,60.350509,59.95046261538461,69.940994,49.7101768,50.814079416666665,46.69587768181818,71.77591415555555,63.95990387179487,54.54702568712121,-7.816010283760683,-9.41287818467366,8.626769290345681,High,28
Mohali,Punjab,48.38494627333333,73.77433500000001,64.52468666666667,67.8669852,72.9722155,58.38874746666667,62.35836538461539,66.85229,44.61517825,48.624911,46.43137613636364,68.7220022888889,64.58030428376068,51.63093884659091,-4.14169800512822,-12.949365437169774,8.915755503411786,High,28
Mokokchung,Nagaland,37.751077046666666,77.088909,62.06387783333333,72.05206960000001,61.42214,43.69406026666666,52.05386123076923,61.01174,32.8150604,43.27200608333334,40.94015859090909,70.4016188111111,52.390020499145294,44.5097412685606,-18.011598311965813,-7.880279230584691,13.272187694461085,Medium,25
Mon,Nagaland,32.04447300666667,57.5032865,47.662879,53.48567799999999,40.728695,31.20854973333333,36.37723792307692,44.274307,28.4329069,32.883842083333334,30.931417818181817,52.88394783333333,36.10482755213675,34.13061845037879,-16.779120281196583,-1.9742091017579568,10.304721748903209,Low,25
Moradabad,Uttar Pradesh,31.622284086666667,59.8002795,53.3056005,59.0044404,52.817272,41.93855246666667,45.716921538461534,44.13112,31.6623445,33.755220666666666,33.88037013636364,57.3701068,46.82424866837607,35.85726382575758,-10.54585813162393,-10.966984842618494,10.757108449028593,Low,34
Morbi,Gujarat,36.33530253,65.577162,56.3311805,61.858563200000006,52.205982,44.353127666666666,45.01482869230769,57.045578,34.6927831,39.429082666666666,37.86072381818182,61.25563523333333,47.1913127863248,42.25704189621212,-14.064322447008536,-4.934270890112678,9.858150129881942,Medium,11
Morena,Madhya Pradesh,38.22672395,69.215423,64.41225975,66.1748166,67.64785,56.104807933333326,60.06822707692307,56.498154,42.92578095,38.76749983333333,40.26176731818182,66.60083311666666,61.27362833675213,44.61330052537879,-5.327204779914531,-16.660327811373342,11.470231202279743,High,20
Morigaon,Assam,36.15074061333333,68.785525,67.70428199999999,68.05363969999999,55.973885,46.65770806666667,49.46099723076923,46.20979,38.98161895,36.15966358333333,38.48309195454545,68.1811489,50.6975300991453,39.958541121969695,-17.483618800854693,-10.738988977175609,14.244989764931596,Medium,3
Muktsar,Punjab,52.17286356333334,77.682365,70.35380733333334,72.0865738,72.389244,62.76605415,63.44015207692308,70.92812,49.7101768,50.9347284375,48.93962199431819,73.37424871111112,67.21559202564103,57.38688945075758,-6.158656685470092,-9.828702574883453,8.063581737195722,High,28
Mulugu,Telangana,34.18389361333333,44.9016115,43.338695666666666,43.7513723,39.011024,40.586580733333335,35.717011923076925,43.079803,28.0195882,30.750817916666666,29.28379468181818,43.99722648888888,38.43820555213675,32.783500949621214,-5.559020936752134,-5.654704602515537,5.606930806109271,Low,32
Mumbai (Suburban),Maharashtra,28.67297143,58.3660175,51.5816945,55.836958200000005,48.720608,40.0495652,43.271124615384615,44.90325,27.5657229,31.73727158333333,31.871431227272726,55.26155673333333,44.01376593846154,34.019418927651515,-11.24779079487179,-9.994347010810024,10.62723065598674,Low,21
Mumbai II,Maharashtra,42.20455896333333,75.86904,62.679496,69.9537938,62.646538,46.63156213333333,50.35880523076923,62.39906,33.56151765,41.80852433333333,39.00275790909091,69.50077660000001,53.21230178803419,44.19296497310607,-16.28847481196582,-9.019336814928124,12.82671806311284,High,21
Mungeli,Chhattisgarh,30.057069236666667,49.961515,46.52144508333333,49.4033625,41.08287,33.585120933333336,37.28256976923077,42.401417,25.73365665,31.041740166666667,30.903584,48.62877419444444,37.31685356752137,32.52009945416667,-11.311920626923069,-4.796754113354702,8.271011628793824,Low,6
Munger,Bihar,32.81010854,64.651619,59.470976666666665,63.3569618,54.96059,44.4394102,49.12546992307693,50.786537,35.949382400000005,36.37164741666667,36.375071954545454,62.493185822222216,49.508490041025645,39.87065969280303,-12.98469578119657,-9.637830348222614,11.352450446398482,Low,4
Murshidabad,West Bengal,39.81570342333333,71.39967,64.99654341666667,67.7607696,65.141945,58.32641686666667,58.43196753846154,60.65271,47.37834725,44.95574341666667,46.87776022727273,68.05232767222223,60.63344313504274,49.96614022348486,-7.418884537179494,-10.667302911557885,9.09158379687681,High,36
Muzaffarnagar,Uttar Pradesh,34.105026769999995,55.728866,52.08990599999999,55.742396,55.81213,45.4204668,48.01919153846154,47.279762,31.94982695,34.25401433333334,33.89481309090909,54.52038933333333,49.75059611282052,36.844604093560605,-4.769793220512817,-12.905992019259912,9.144660930566882,Low,34
Muzaffarpur,Bihar,37.803185676666665,55.4401465,49.33905133333334,52.0685189,54.51862,45.73680866666667,47.90503723076923,50.892048,38.28683625,39.56918233333334,38.14412554545454,52.28257224444445,49.38682196581197,41.72304803219697,-2.895750278632484,-7.663773933614998,5.456225071280167,Medium,4
Mysuru,Karnataka,34.41192423,53.99927649999999,46.395063416666666,52.6385686,46.033165,36.3923606,39.29987953846154,48.909855,31.28570295,35.62865933333333,35.345676636363635,51.01096950555556,40.57513504615384,37.79247347992424,-10.435834459401718,-2.7826615662295997,6.968721588113546,Low,16
Nabarangpur,Odisha,32.5422599,58.763488,53.67667566666666,57.24991190000001,53.61727,49.1723656,47.34821938461538,46.76401,36.986798,34.742955333333335,37.85594590909091,56.563358522222224,50.04595166153846,39.08742731060606,-6.517406860683764,-10.9585243509324,8.831515723540006,Low,26
Nadia,West Bengal,40.01555196666666,63.333515000000006,55.55801108333333,59.9274386,56.08143,41.092866400000005,49.410049538461536,60.071712,38.1786403,43.59645025,44.021572863636365,59.60632156111111,48.86144864615384,46.4670938534091,-10.74487291495727,-2.3943547927447426,6.9979108023629255,High,36
Nagaon,Assam,34.65966908666666,60.438774,56.63328316666667,61.0159851,51.069492,43.415691466666665,47.706581923076925,46.069885,34.3542019,36.10723425,36.50866613636364,59.36268075555555,47.39725512991453,38.25999682159091,-11.965425625641023,-9.137258308323617,10.582880586215529,Medium,3
Nagapattinam,Tamil Nadu,33.244090570000004,58.4221075,51.55613708333333,54.366138,52.96657,44.08108926666667,48.40191207692308,41.636833,28.8820658,30.976382916666665,31.046692,54.78146086111111,48.48319044786325,33.135493429166665,-6.298270413247856,-15.347697018696586,11.133791807233363,Low,31
